PLAYER_ID,NAME,AGE,TEAM,FGA,3PA,3P_PCT,SEASON,SHOT_FREQUENCY_PCT,TEAM_ID,LEFT_CORNER_3_FGM,LEFT_CORNER_3_FGA,LEFT_CORNER_3_PCT,RIGHT_CORNER_3_FGM,RIGHT_CORNER_3_FGA,RIGHT_CORNER_3_PCT,ABOVE_THE_BREAK_3_FGM,ABOVE_THE_BREAK_3_FGA,ABOVE_BREAK_3_PCT,CORNER_3_FGM,CORNER_3_FGA,CORNER_3_PCT,SEASON_START,TARGET_3P_PCT,TARGET_SEASON
202720,Jon Leuer,27.0,PHX,466,110,0.382,2015-16,0.2360515021459227,1610612756,0.0,3.0,0.0,4.0,14.0,0.286,38.0,92.0,0.413,4.0,17.0,0.235,2015,0.293,2016-17
202720,Jon Leuer,28.0,DET,646,167,0.293,2016-17,0.2585139318885449,1610612765,8.0,21.0,0.381,3.0,17.0,0.176,38.0,129.0,0.295,11.0,38.0,0.289,2016,0.0,2017-18
202720,Jon Leuer,29.0,DET,36,3,0.0,2017-18,0.0833333333333333,1610612765,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2017,0.091,2018-19
202722,Davis Bertans,24.0,SAS,234,173,0.399,2016-17,0.7393162393162394,1610612759,9.0,16.0,0.563,8.0,20.0,0.4,52.0,136.0,0.382,17.0,36.0,0.472,2016,0.373,2017-18
202722,Davis Bertans,25.0,SAS,366,252,0.373,2017-18,0.6885245901639344,1610612759,5.0,12.0,0.417,13.0,24.0,0.542,76.0,215.0,0.353,18.0,36.0,0.5,2017,0.429,2018-19
202722,Davis Bertans,26.0,SAS,453,338,0.429,2018-19,0.7461368653421634,1610612759,11.0,23.0,0.478,17.0,25.0,0.68,117.0,287.0,0.408,28.0,48.0,0.583,2018,0.424,2019-20
202722,Davis Bertans,27.0,WAS,610,472,0.424,2019-20,0.7737704918032787,1610612764,9.0,19.0,0.474,12.0,19.0,0.632,179.0,433.0,0.413,21.0,38.0,0.553,2019,0.395,2020-21
202722,Davis Bertans,28.0,WAS,478,428,0.395,2020-21,0.895397489539749,1610612764,16.0,35.0,0.457,12.0,30.0,0.4,141.0,360.0,0.392,28.0,65.0,0.431,2020,0.335,2021-22
202722,Davis Bertans,29.0,DAL,275,230,0.335,2021-22,0.8363636363636363,1610612742,12.0,30.0,0.4,13.0,22.0,0.591,52.0,177.0,0.294,25.0,52.0,0.481,2021,0.39,2022-23
202722,Davis Bertans,30.0,DAL,160,141,0.39,2022-23,0.88125,1610612742,13.0,20.0,0.65,4.0,14.0,0.286,38.0,106.0,0.358,17.0,34.0,0.5,2022,0.38,2023-24
202730,Lavoy Allen,26.0,IND,299,0,0.0,2014-15,0.0,1610612754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0.0,2015-16
202730,Lavoy Allen,27.0,IND,370,0,0.0,2015-16,0.0,1610612754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,2016-17
202732,DeAndre Liggins,29.0,DAL,142,46,0.37,2016-17,0.323943661971831,1610612742,6.0,14.0,0.429,7.0,14.0,0.5,4.0,17.0,0.235,13.0,28.0,0.464,2016,0.358,2017-18
202734,E'Twaun Moore,26.0,CHI,139,38,0.342,2014-15,0.2733812949640288,1610612741,4.0,14.0,0.286,2.0,2.0,1.0,7.0,22.0,0.318,6.0,16.0,0.375,2014,0.452,2015-16
202734,E'Twaun Moore,27.0,CHI,389,104,0.452,2015-16,0.2673521850899742,1610612741,12.0,28.0,0.429,10.0,20.0,0.5,25.0,56.0,0.446,22.0,48.0,0.458,2015,0.37,2016-17
202734,E'Twaun Moore,28.0,NOP,619,208,0.37,2016-17,0.3360258481421648,1610612740,21.0,47.0,0.447,9.0,28.0,0.321,47.0,132.0,0.356,30.0,75.0,0.4,2016,0.425,2017-18
202734,E'Twaun Moore,29.0,NOP,832,301,0.425,2017-18,0.3617788461538461,1610612740,42.0,79.0,0.532,21.0,47.0,0.447,64.0,174.0,0.368,63.0,126.0,0.5,2017,0.432,2018-19
202734,E'Twaun Moore,30.0,NOP,532,176,0.432,2018-19,0.3308270676691729,1610612740,14.0,35.0,0.4,5.0,23.0,0.217,57.0,118.0,0.483,19.0,58.0,0.328,2018,0.377,2019-20
202734,E'Twaun Moore,31.0,NOP,437,167,0.377,2019-20,0.3821510297482837,1610612740,13.0,33.0,0.394,10.0,25.0,0.4,40.0,109.0,0.367,23.0,58.0,0.397,2019,0.314,2020-21
202738,Isaiah Thomas,26.0,BOS,796,346,0.373,2014-15,0.4346733668341708,1610612738,7.0,20.0,0.35,11.0,24.0,0.458,111.0,300.0,0.37,18.0,44.0,0.409,2014,0.359,2015-16
202738,Isaiah Thomas,27.0,BOS,1382,465,0.359,2015-16,0.3364688856729377,1610612738,21.0,37.0,0.568,12.0,31.0,0.387,134.0,397.0,0.338,33.0,68.0,0.485,2015,0.379,2016-17
202738,Isaiah Thomas,28.0,BOS,1473,646,0.379,2016-17,0.438560760353021,1610612738,7.0,28.0,0.25,30.0,59.0,0.508,208.0,559.0,0.372,37.0,87.0,0.425,2016,0.293,2017-18
202738,Isaiah Thomas,29.0,LAL,421,188,0.293,2017-18,0.4465558194774346,1610612747,4.0,13.0,0.308,4.0,12.0,0.333,47.0,162.0,0.29,8.0,25.0,0.32,2017,0.279,2018-19
202738,Isaiah Thomas,30.0,DEN,99,43,0.279,2018-19,0.4343434343434343,1610612743,1.0,2.0,0.5,0.0,4.0,0.0,11.0,37.0,0.297,1.0,6.0,0.167,2018,0.413,2019-20
202738,Isaiah Thomas,31.0,WAS,426,189,0.413,2019-20,0.4436619718309859,1610612764,3.0,8.0,0.375,5.0,16.0,0.313,70.0,165.0,0.424,8.0,24.0,0.333,2019,0.25,2020-21
202738,Isaiah Thomas,32.0,NOP,27,12,0.25,2020-21,0.4444444444444444,1610612740,0.0,0.0,0.0,1.0,2.0,0.5,2.0,10.0,0.2,1.0,2.0,0.5,2020,0.337,2021-22
202954,Brad Wanamaker,29.0,BOS,105,39,0.41,2018-19,0.3714285714285714,1610612738,0.0,1.0,0.0,0.0,0.0,0.0,16.0,38.0,0.421,0.0,1.0,0.0,2018,0.363,2019-20
202954,Brad Wanamaker,30.0,BOS,362,102,0.363,2019-20,0.281767955801105,1610612738,2.0,3.0,0.667,2.0,3.0,0.667,33.0,96.0,0.344,4.0,6.0,0.667,2019,0.188,2020-21
202954,Brad Wanamaker,31.0,CHA,299,85,0.188,2020-21,0.2842809364548495,1610612766,0.0,4.0,0.0,1.0,1.0,1.0,15.0,80.0,0.188,1.0,5.0,0.2,2020,0.235,2021-22
202962,Greg Smith,24.0,DAL,49,0,0.0,2014-15,0.0,1610612742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0.0,2015-16
203076,Anthony Davis,22.0,NOP,1199,12,0.083,2014-15,0.0100083402835696,1610612740,0.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0,0.2,0.0,4.0,0.0,2014,0.324,2015-16
203076,Anthony Davis,23.0,NOP,1136,108,0.324,2015-16,0.0950704225352112,1610612740,4.0,13.0,0.308,3.0,11.0,0.273,28.0,82.0,0.341,7.0,24.0,0.292,2015,0.299,2016-17
203076,Anthony Davis,24.0,NOP,1526,134,0.299,2016-17,0.0878112712975098,1610612740,2.0,5.0,0.4,1.0,6.0,0.167,37.0,121.0,0.306,3.0,11.0,0.273,2016,0.34,2017-18
203076,Anthony Davis,25.0,NOP,1462,162,0.34,2017-18,0.1108071135430916,1610612740,4.0,12.0,0.333,2.0,3.0,0.667,49.0,144.0,0.34,6.0,15.0,0.4,2017,0.331,2018-19
203076,Anthony Davis,26.0,NOP,1026,145,0.331,2018-19,0.1413255360623781,1610612740,5.0,6.0,0.833,1.0,5.0,0.2,42.0,133.0,0.316,6.0,11.0,0.545,2018,0.33,2019-20
203076,Anthony Davis,27.0,LAL,1096,218,0.33,2019-20,0.1989051094890511,1610612747,15.0,28.0,0.536,4.0,15.0,0.267,53.0,172.0,0.308,19.0,43.0,0.442,2019,0.26,2020-21
203076,Anthony Davis,28.0,LAL,613,100,0.26,2020-21,0.1631321370309951,1610612747,5.0,8.0,0.625,5.0,8.0,0.625,16.0,83.0,0.193,10.0,16.0,0.625,2020,0.186,2021-22
203076,Anthony Davis,29.0,LAL,695,70,0.186,2021-22,0.1007194244604316,1610612747,0.0,3.0,0.0,4.0,6.0,0.667,9.0,61.0,0.148,4.0,9.0,0.444,2021,0.257,2022-23
203076,Anthony Davis,30.0,LAL,962,74,0.257,2022-23,0.0769230769230769,1610612747,2.0,5.0,0.4,2.0,6.0,0.333,15.0,63.0,0.238,4.0,11.0,0.364,2022,0.271,2023-24
203076,Anthony Davis,31.0,LAL,1283,107,0.271,2023-24,0.083398285268901,1610612747,3.0,17.0,0.176,0.0,1.0,0.0,26.0,89.0,0.292,3.0,18.0,0.167,2023,0.282,2024-25
203077,Michael Kidd-Gilchrist,21.0,CHA,482,0,0.0,2014-15,0.0,1610612766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0.429,2015-16
203077,Michael Kidd-Gilchrist,22.0,CHA,61,7,0.429,2015-16,0.1147540983606557,1610612766,1.0,3.0,0.333,1.0,1.0,1.0,1.0,3.0,0.333,2.0,4.0,0.5,2015,0.111,2016-17
203077,Michael Kidd-Gilchrist,23.0,CHA,618,9,0.111,2016-17,0.0145631067961165,1610612766,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.333,0.0,4.0,0.0,2016,0.0,2017-18
203077,Michael Kidd-Gilchrist,24.0,CHA,560,2,0.0,2017-18,0.0035714285714285,1610612766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017,0.34,2018-19
203077,Michael Kidd-Gilchrist,25.0,CHA,332,47,0.34,2018-19,0.1415662650602409,1610612766,5.0,12.0,0.417,8.0,17.0,0.471,3.0,14.0,0.214,13.0,29.0,0.448,2018,0.25,2019-20
203078,Bradley Beal,22.0,WAS,851,259,0.409,2014-15,0.3043478260869565,1610612764,12.0,39.0,0.308,13.0,30.0,0.433,81.0,190.0,0.426,25.0,69.0,0.362,2014,0.387,2015-16
203078,Bradley Beal,23.0,WAS,799,271,0.387,2015-16,0.3391739674593241,1610612764,13.0,28.0,0.464,9.0,19.0,0.474,83.0,221.0,0.376,22.0,47.0,0.468,2015,0.404,2016-17
203078,Bradley Beal,24.0,WAS,1322,552,0.404,2016-17,0.4175491679273828,1610612764,24.0,48.0,0.5,15.0,40.0,0.375,183.0,459.0,0.399,39.0,88.0,0.443,2016,0.375,2017-18
203078,Bradley Beal,25.0,WAS,1484,530,0.375,2017-18,0.3571428571428571,1610612764,14.0,35.0,0.4,7.0,19.0,0.368,178.0,474.0,0.376,21.0,54.0,0.389,2017,0.351,2018-19
203078,Bradley Beal,26.0,WAS,1609,596,0.351,2018-19,0.3704164077066501,1610612764,22.0,51.0,0.431,16.0,39.0,0.41,171.0,506.0,0.338,38.0,90.0,0.422,2018,0.353,2019-20
203078,Bradley Beal,27.0,WAS,1303,481,0.353,2019-20,0.3691481197237145,1610612764,14.0,38.0,0.368,5.0,23.0,0.217,151.0,419.0,0.36,19.0,61.0,0.311,2019,0.349,2020-21
203078,Bradley Beal,28.0,WAS,1382,373,0.349,2020-21,0.2698986975397974,1610612764,13.0,35.0,0.371,12.0,33.0,0.364,105.0,305.0,0.344,25.0,68.0,0.368,2020,0.3,2021-22
203078,Bradley Beal,29.0,WAS,771,210,0.3,2021-22,0.2723735408560311,1610612764,14.0,31.0,0.452,5.0,21.0,0.238,44.0,158.0,0.278,19.0,52.0,0.365,2021,0.365,2022-23
203078,Bradley Beal,30.0,WAS,878,219,0.365,2022-23,0.2494305239179954,1610612764,13.0,34.0,0.382,7.0,18.0,0.389,59.0,165.0,0.358,20.0,52.0,0.385,2022,0.43,2023-24
203078,Bradley Beal,31.0,PHX,735,235,0.43,2023-24,0.3197278911564626,1610612756,15.0,34.0,0.441,17.0,40.0,0.425,69.0,161.0,0.429,32.0,74.0,0.432,2023,0.386,2024-25
203079,Dion Waiters,23.0,OKC,946,246,0.297,2014-15,0.2600422832980972,1610612760,19.0,57.0,0.333,18.0,53.0,0.34,36.0,136.0,0.265,37.0,110.0,0.336,2014,0.358,2015-16
203079,Dion Waiters,24.0,OKC,706,240,0.358,2015-16,0.3399433427762039,1610612760,19.0,49.0,0.388,19.0,49.0,0.388,48.0,141.0,0.34,38.0,98.0,0.388,2015,0.395,2016-17
203079,Dion Waiters,25.0,MIA,663,215,0.395,2016-17,0.3242835595776772,1610612748,21.0,35.0,0.6,9.0,21.0,0.429,55.0,157.0,0.35,30.0,56.0,0.536,2016,0.306,2017-18
203079,Dion Waiters,26.0,MIA,410,170,0.306,2017-18,0.4146341463414634,1610612748,8.0,19.0,0.421,11.0,29.0,0.379,33.0,121.0,0.273,19.0,48.0,0.396,2017,0.377,2018-19
203079,Dion Waiters,27.0,MIA,478,289,0.377,2018-19,0.604602510460251,1610612748,27.0,55.0,0.491,10.0,31.0,0.323,72.0,202.0,0.356,37.0,86.0,0.43,2018,0.319,2019-20
203080,Thomas Robinson,24.0,PHI,260,2,0.0,2014-15,0.0076923076923076,1610612755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0.0,2015-16
203080,Thomas Robinson,25.0,BKN,291,1,0.0,2015-16,0.0034364261168384,1610612751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,2016-17
203081,Damian Lillard,24.0,POR,1360,572,0.343,2014-15,0.4205882352941176,1610612757,17.0,40.0,0.425,8.0,32.0,0.25,171.0,498.0,0.343,25.0,72.0,0.347,2014,0.375,2015-16
203081,Damian Lillard,25.0,POR,1474,610,0.375,2015-16,0.4138398914518317,1610612757,8.0,23.0,0.348,6.0,14.0,0.429,215.0,569.0,0.378,14.0,37.0,0.378,2015,0.37,2016-17
203081,Damian Lillard,26.0,POR,1488,579,0.37,2016-17,0.3891129032258064,1610612757,5.0,10.0,0.5,11.0,18.0,0.611,198.0,549.0,0.361,16.0,28.0,0.571,2016,0.361,2017-18
203081,Damian Lillard,27.0,POR,1415,629,0.361,2017-18,0.4445229681978798,1610612757,6.0,12.0,0.5,4.0,14.0,0.286,217.0,603.0,0.36,10.0,26.0,0.385,2017,0.369,2018-19
203081,Damian Lillard,28.0,POR,1533,643,0.369,2018-19,0.4194390084801043,1610612757,5.0,14.0,0.357,5.0,18.0,0.278,227.0,608.0,0.373,10.0,32.0,0.313,2018,0.401,2019-20
203081,Damian Lillard,29.0,POR,1349,674,0.401,2019-20,0.4996293550778354,1610612757,4.0,10.0,0.4,8.0,17.0,0.471,258.0,644.0,0.401,12.0,27.0,0.444,2019,0.391,2020-21
203081,Damian Lillard,30.0,POR,1334,704,0.391,2020-21,0.527736131934033,1610612757,4.0,11.0,0.364,2.0,17.0,0.118,269.0,671.0,0.401,6.0,28.0,0.214,2020,0.324,2021-22
203081,Damian Lillard,31.0,POR,552,284,0.324,2021-22,0.5144927536231884,1610612757,2.0,10.0,0.2,4.0,7.0,0.571,86.0,267.0,0.322,6.0,17.0,0.353,2021,0.371,2022-23
203081,Damian Lillard,32.0,POR,1202,658,0.371,2022-23,0.5474209650582362,1610612757,6.0,22.0,0.273,10.0,19.0,0.526,228.0,615.0,0.371,16.0,41.0,0.39,2022,0.354,2023-24
203081,Damian Lillard,33.0,MIL,1277,622,0.354,2023-24,0.4870790916209866,1610612749,5.0,21.0,0.238,6.0,16.0,0.375,209.0,578.0,0.362,11.0,37.0,0.297,2023,0.376,2024-25
203082,Terrence Ross,24.0,TOR,753,390,0.372,2014-15,0.5179282868525896,1610612761,33.0,86.0,0.384,22.0,53.0,0.415,90.0,248.0,0.363,55.0,139.0,0.396,2014,0.386,2015-16
203082,Terrence Ross,25.0,TOR,626,339,0.386,2015-16,0.5415335463258786,1610612761,27.0,67.0,0.403,12.0,35.0,0.343,92.0,232.0,0.397,39.0,102.0,0.382,2015,0.363,2016-17
203082,Terrence Ross,26.0,ORL,746,391,0.363,2016-17,0.5241286863270778,1610612753,20.0,57.0,0.351,10.0,29.0,0.345,112.0,304.0,0.368,30.0,86.0,0.349,2016,0.323,2017-18
203082,Terrence Ross,27.0,ORL,191,93,0.323,2017-18,0.4869109947643979,1610612753,7.0,11.0,0.636,4.0,9.0,0.444,19.0,70.0,0.271,11.0,20.0,0.55,2017,0.383,2018-19
203082,Terrence Ross,28.0,ORL,1027,566,0.383,2018-19,0.5511197663096398,1610612753,14.0,36.0,0.389,12.0,22.0,0.545,191.0,501.0,0.381,26.0,58.0,0.448,2018,0.351,2019-20
203082,Terrence Ross,29.0,ORL,846,504,0.351,2019-20,0.5957446808510638,1610612753,15.0,36.0,0.417,5.0,12.0,0.417,156.0,450.0,0.347,20.0,48.0,0.417,2019,0.337,2020-21
203082,Terrence Ross,30.0,ORL,616,264,0.337,2020-21,0.4285714285714285,1610612753,5.0,18.0,0.278,4.0,11.0,0.364,80.0,234.0,0.342,9.0,29.0,0.31,2020,0.292,2021-22
203082,Terrence Ross,31.0,ORL,554,264,0.292,2021-22,0.4765342960288808,1610612753,10.0,29.0,0.345,2.0,8.0,0.25,65.0,222.0,0.293,12.0,37.0,0.324,2021,0.368,2022-23
203083,Andre Drummond,21.0,DET,961,2,0.0,2014-15,0.0020811654526534,1610612765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0.333,2015-16
203083,Andre Drummond,22.0,DET,1060,6,0.333,2015-16,0.0056603773584905,1610612765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,2015,0.286,2016-17
203083,Andre Drummond,23.0,DET,911,7,0.286,2016-17,0.0076838638858397,1610612765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,2016,0.0,2017-18
203083,Andre Drummond,24.0,DET,881,11,0.0,2017-18,0.0124858115777525,1610612765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2017,0.132,2018-19
203083,Andre Drummond,25.0,DET,1052,38,0.132,2018-19,0.0361216730038022,1610612765,1.0,4.0,0.25,0.0,3.0,0.0,4.0,24.0,0.167,1.0,7.0,0.143,2018,0.143,2019-20
203083,Andre Drummond,26.0,CLE,784,35,0.143,2019-20,0.0446428571428571,1610612739,1.0,4.0,0.25,2.0,5.0,0.4,2.0,24.0,0.083,3.0,9.0,0.333,2019,0.0,2020-21
203083,Andre Drummond,27.0,LAL,572,8,0.0,2020-21,0.0139860139860139,1610612747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2020,0.0,2021-22
203083,Andre Drummond,28.0,BKN,433,3,0.0,2021-22,0.0069284064665127,1610612751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021,0.0,2022-23
203083,Andre Drummond,29.0,CHI,274,3,0.0,2022-23,0.010948905109489,1610612741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2022,0.0,2023-24
203083,Andre Drummond,30.0,CHI,480,3,0.0,2023-24,0.00625,1610612741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,0.15,2024-25
203084,Harrison Barnes,23.0,GSW,656,215,0.405,2014-15,0.3277439024390244,1610612744,23.0,62.0,0.371,31.0,53.0,0.585,33.0,99.0,0.333,54.0,115.0,0.47,2014,0.383,2015-16
203084,Harrison Barnes,24.0,GSW,633,214,0.383,2015-16,0.3380726698262243,1610612744,16.0,43.0,0.372,21.0,55.0,0.382,45.0,116.0,0.388,37.0,98.0,0.378,2015,0.351,2016-17
203084,Harrison Barnes,25.0,DAL,1280,222,0.351,2016-17,0.1734375,1610612742,9.0,32.0,0.281,12.0,32.0,0.375,56.0,157.0,0.357,21.0,64.0,0.328,2016,0.357,2017-18
203084,Harrison Barnes,26.0,DAL,1208,333,0.357,2017-18,0.2756622516556291,1610612742,23.0,43.0,0.535,13.0,45.0,0.289,83.0,242.0,0.343,36.0,88.0,0.409,2017,0.395,2018-19
203084,Harrison Barnes,27.0,SAC,1027,441,0.395,2018-19,0.4294060370009737,1610612758,26.0,61.0,0.426,34.0,74.0,0.459,113.0,303.0,0.373,60.0,135.0,0.444,2018,0.381,2019-20
203084,Harrison Barnes,28.0,SAC,793,268,0.381,2019-20,0.3379571248423707,1610612758,20.0,46.0,0.435,16.0,50.0,0.32,65.0,171.0,0.38,36.0,96.0,0.375,2019,0.391,2020-21
203084,Harrison Barnes,29.0,SAC,642,256,0.391,2020-21,0.3987538940809969,1610612758,17.0,30.0,0.567,14.0,32.0,0.438,69.0,194.0,0.356,31.0,62.0,0.5,2020,0.394,2021-22
203084,Harrison Barnes,30.0,SAC,834,360,0.394,2021-22,0.4316546762589928,1610612758,26.0,63.0,0.413,30.0,53.0,0.566,86.0,244.0,0.352,56.0,116.0,0.483,2021,0.374,2022-23
203084,Harrison Barnes,31.0,SAC,791,353,0.374,2022-23,0.4462705436156763,1610612758,25.0,64.0,0.391,27.0,68.0,0.397,80.0,219.0,0.365,52.0,132.0,0.394,2022,0.387,2023-24
203084,Harrison Barnes,32.0,SAC,732,385,0.387,2023-24,0.5259562841530054,1610612758,37.0,93.0,0.398,31.0,73.0,0.425,81.0,219.0,0.37,68.0,166.0,0.41,2023,0.433,2024-25
203085,Austin Rivers,22.0,LAC,496,131,0.298,2014-15,0.2641129032258064,1610612746,8.0,18.0,0.444,6.0,19.0,0.316,25.0,93.0,0.269,14.0,37.0,0.378,2014,0.335,2015-16
203085,Austin Rivers,23.0,LAC,516,185,0.335,2015-16,0.3585271317829457,1610612746,15.0,27.0,0.556,2.0,15.0,0.133,45.0,140.0,0.321,17.0,42.0,0.405,2015,0.371,2016-17
203085,Austin Rivers,24.0,LAC,731,299,0.371,2016-17,0.4090287277701778,1610612746,13.0,35.0,0.371,11.0,26.0,0.423,87.0,236.0,0.369,24.0,61.0,0.393,2016,0.378,2017-18
203085,Austin Rivers,25.0,LAC,805,360,0.378,2017-18,0.4472049689440994,1610612746,12.0,31.0,0.387,8.0,27.0,0.296,116.0,302.0,0.384,20.0,58.0,0.345,2017,0.318,2018-19
203085,Austin Rivers,26.0,HOU,572,327,0.318,2018-19,0.5716783216783217,1610612745,10.0,42.0,0.238,13.0,32.0,0.406,81.0,252.0,0.321,23.0,74.0,0.311,2018,0.356,2019-20
203085,Austin Rivers,27.0,HOU,501,270,0.356,2019-20,0.5389221556886228,1610612745,20.0,32.0,0.625,8.0,31.0,0.258,68.0,207.0,0.329,28.0,63.0,0.444,2019,0.369,2020-21
203085,Austin Rivers,28.0,DEN,245,149,0.369,2020-21,0.6081632653061224,1610612743,8.0,17.0,0.471,3.0,17.0,0.176,44.0,114.0,0.386,11.0,34.0,0.324,2020,0.342,2021-22
203085,Austin Rivers,29.0,DEN,350,231,0.342,2021-22,0.66,1610612743,30.0,62.0,0.484,20.0,47.0,0.426,29.0,122.0,0.238,50.0,109.0,0.459,2021,0.35,2022-23
203086,Meyers Leonard,23.0,POR,245,112,0.42,2014-15,0.4571428571428571,1610612757,7.0,13.0,0.538,8.0,13.0,0.615,32.0,85.0,0.376,15.0,26.0,0.577,2014,0.377,2015-16
203086,Meyers Leonard,24.0,POR,435,228,0.377,2015-16,0.5241379310344828,1610612757,6.0,15.0,0.4,4.0,14.0,0.286,76.0,196.0,0.388,10.0,29.0,0.345,2015,0.347,2016-17
203086,Meyers Leonard,25.0,POR,378,213,0.347,2016-17,0.5634920634920635,1610612757,4.0,13.0,0.308,8.0,14.0,0.571,62.0,185.0,0.335,12.0,27.0,0.444,2016,0.423,2017-18
203086,Meyers Leonard,26.0,POR,78,26,0.423,2017-18,0.3333333333333333,1610612757,2.0,3.0,0.667,0.0,1.0,0.0,9.0,22.0,0.409,2.0,4.0,0.5,2017,0.45,2018-19
203086,Meyers Leonard,27.0,POR,242,111,0.45,2018-19,0.4586776859504132,1610612757,5.0,9.0,0.556,2.0,6.0,0.333,43.0,95.0,0.453,7.0,15.0,0.467,2018,0.414,2019-20
203086,Meyers Leonard,28.0,MIA,234,128,0.414,2019-20,0.5470085470085471,1610612748,4.0,12.0,0.333,4.0,8.0,0.5,45.0,108.0,0.417,8.0,20.0,0.4,2019,0.429,2020-21
203087,Jeremy Lamb,23.0,OKC,250,111,0.342,2014-15,0.444,1610612760,2.0,10.0,0.2,2.0,5.0,0.4,34.0,94.0,0.362,4.0,15.0,0.267,2014,0.309,2015-16
203087,Jeremy Lamb,24.0,CHA,510,181,0.309,2015-16,0.3549019607843137,1610612766,4.0,14.0,0.286,5.0,12.0,0.417,47.0,154.0,0.305,9.0,26.0,0.346,2015,0.281,2016-17
203087,Jeremy Lamb,25.0,CHA,491,146,0.281,2016-17,0.2973523421588595,1610612766,3.0,19.0,0.158,1.0,10.0,0.1,37.0,115.0,0.322,4.0,29.0,0.138,2016,0.37,2017-18
203087,Jeremy Lamb,26.0,CHA,832,254,0.37,2017-18,0.3052884615384615,1610612766,16.0,32.0,0.5,6.0,16.0,0.375,72.0,202.0,0.356,22.0,48.0,0.458,2017,0.348,2018-19
203087,Jeremy Lamb,27.0,CHA,979,330,0.348,2018-19,0.3370786516853932,1610612766,18.0,32.0,0.563,10.0,20.0,0.5,86.0,277.0,0.31,28.0,52.0,0.538,2018,0.335,2019-20
203087,Jeremy Lamb,28.0,IND,479,158,0.335,2019-20,0.3298538622129436,1610612754,4.0,13.0,0.308,6.0,14.0,0.429,43.0,130.0,0.331,10.0,27.0,0.37,2019,0.406,2020-21
203087,Jeremy Lamb,29.0,IND,276,128,0.406,2020-21,0.463768115942029,1610612754,0.0,5.0,0.0,5.0,7.0,0.714,47.0,115.0,0.409,5.0,12.0,0.417,2020,0.324,2021-22
203088,Kendall Marshall,23.0,MIL,101,46,0.391,2014-15,0.4554455445544554,1610612749,0.0,5.0,0.0,1.0,4.0,0.25,17.0,37.0,0.459,1.0,9.0,0.111,2014,0.327,2015-16
203089,John Henson,24.0,MIL,346,0,0.0,2014-15,0.0,1610612749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0.0,2015-16
203089,John Henson,25.0,MIL,291,1,0.0,2015-16,0.0034364261168384,1610612749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,2016-17
203089,John Henson,26.0,MIL,309,1,0.0,2016-17,0.0032362459546925,1610612749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0.143,2017-18
203089,John Henson,27.0,MIL,502,7,0.143,2017-18,0.0139442231075697,1610612749,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,1.0,0.0,2017,0.355,2018-19
203089,John Henson,28.0,CLE,67,31,0.355,2018-19,0.4626865671641791,1610612739,3.0,7.0,0.429,1.0,3.0,0.333,7.0,21.0,0.333,4.0,10.0,0.4,2018,0.222,2019-20
203090,Maurice Harkless,22.0,ORL,158,56,0.179,2014-15,0.3544303797468354,1610612753,1.0,13.0,0.077,6.0,18.0,0.333,3.0,23.0,0.13,7.0,31.0,0.226,2014,0.279,2015-16
203090,Maurice Harkless,23.0,POR,411,140,0.279,2015-16,0.340632603406326,1610612757,12.0,34.0,0.353,7.0,36.0,0.194,20.0,69.0,0.29,19.0,70.0,0.271,2015,0.351,2016-17
